t-19,t-18,t-17,t-16,t-15,t-14,t-13,t-12,t-11,t-10,t-9,t-8,t-7,t-6,t-5,t-4,t-3,t-2,t-1,t,t+1
-0.217659044405699,-0.225791099548337,-0.235478892525765,-0.246747135472569,-0.25963806248199,-0.274211015954773,-0.290542097616174,-0.308723860656271,-0.328865007975616,-0.351090048122276,-0.37553884441133,-0.402365973066382,-0.431739782091119,-0.463841013024209,-0.498860811883385,-0.536997912839904,-0.578454728390084,-0.623432023902463,-0.672121794992873,-0.724697908467284,-0.781304020860033
-0.225791099548337,-0.235478892525765,-0.246747135472569,-0.25963806248199,-0.274211015954773,-0.290542097616174,-0.308723860656271,-0.328865007975616,-0.351090048122276,-0.37553884441133,-0.402365973066382,-0.431739782091119,-0.463841013024209,-0.498860811883385,-0.536997912839904,-0.578454728390084,-0.623432023902463,-0.672121794992873,-0.724697908467284,-0.781304020860033,-0.842038267930224
-0.235478892525765,-0.246747135472569,-0.25963806248199,-0.274211015954773,-0.290542097616174,-0.308723860656271,-0.328865007975616,-0.351090048122276,-0.37553884441133,-0.402365973066382,-0.431739782091119,-0.463841013024209,-0.498860811883385,-0.536997912839904,-0.578454728390084,-0.623432023902463,-0.672121794992873,-0.724697908467284,-0.781304020860033,-0.842038267930224,-0.906934246636962
-0.246747135472569,-0.25963806248199,-0.274211015954773,-0.290542097616174,-0.308723860656271,-0.328865007975616,-0.351090048122276,-0.37553884441133,-0.402365973066382,-0.431739782091119,-0.463841013024209,-0.498860811883385,-0.536997912839904,-0.578454728390084,-0.623432023902463,-0.672121794992873,-0.724697908467284,-0.781304020860033,-0.842038267930224,-0.906934246636962,-0.975937920434818
-0.25963806248199,-0.274211015954773,-0.290542097616174,-0.308723860656271,-0.328865007975616,-0.351090048122276,-0.37553884441133,-0.402365973066382,-0.431739782091119,-0.463841013024209,-0.498860811883385,-0.536997912839904,-0.578454728390084,-0.623432023902463,-0.672121794992873,-0.724697908467284,-0.781304020860033,-0.842038267930224,-0.906934246636962,-0.975937920434818,-1.04888031202288
-0.274211015954773,-0.290542097616174,-0.308723860656271,-0.328865007975616,-0.351090048122276,-0.37553884441133,-0.402365973066382,-0.431739782091119,-0.463841013024209,-0.498860811883385,-0.536997912839904,-0.578454728390084,-0.623432023902463,-0.672121794992873,-0.724697908467284,-0.781304020860033,-0.842038267930224,-0.906934246636962,-0.975937920434818,-1.04888031202288,-1.12544625675327
-0.290542097616174,-0.308723860656271,-0.328865007975616,-0.351090048122276,-0.37553884441133,-0.402365973066382,-0.431739782091119,-0.463841013024209,-0.498860811883385,-0.536997912839904,-0.578454728390084,-0.623432023902463,-0.672121794992873,-0.724697908467284,-0.781304020860033,-0.842038267930224,-0.906934246636962,-0.975937920434818,-1.04888031202288,-1.12544625675327,-1.20514012948975
-0.308723860656271,-0.328865007975616,-0.351090048122276,-0.37553884441133,-0.402365973066382,-0.431739782091119,-0.463841013024209,-0.498860811883385,-0.536997912839904,-0.578454728390084,-0.623432023902463,-0.672121794992873,-0.724697908467284,-0.781304020860033,-0.842038267930224,-0.906934246636962,-0.975937920434818,-1.04888031202288,-1.12544625675327,-1.20514012948975,-1.2872503718036
-0.328865007975616,-0.351090048122276,-0.37553884441133,-0.402365973066382,-0.431739782091119,-0.463841013024209,-0.498860811883385,-0.536997912839904,-0.578454728390084,-0.623432023902463,-0.672121794992873,-0.724697908467284,-0.781304020860033,-0.842038267930224,-0.906934246636962,-0.975937920434818,-1.04888031202288,-1.12544625675327,-1.20514012948975,-1.2872503718036,-1.37081584402058
-0.351090048122276,-0.37553884441133,-0.402365973066382,-0.431739782091119,-0.463841013024209,-0.498860811883385,-0.536997912839904,-0.578454728390084,-0.623432023902463,-0.672121794992873,-0.724697908467284,-0.781304020860033,-0.842038267930224,-0.906934246636962,-0.975937920434818,-1.04888031202288,-1.12544625675327,-1.20514012948975,-1.2872503718036,-1.37081584402058,-1.4545984456496
-0.37553884441133,-0.402365973066382,-0.431739782091119,-0.463841013024209,-0.498860811883385,-0.536997912839904,-0.578454728390084,-0.623432023902463,-0.672121794992873,-0.724697908467284,-0.781304020860033,-0.842038267930224,-0.906934246636962,-0.975937920434818,-1.04888031202288,-1.12544625675327,-1.20514012948975,-1.2872503718036,-1.37081584402058,-1.4545984456496,-1.53706791031161
-0.402365973066382,-0.431739782091119,-0.463841013024209,-0.498860811883385,-0.536997912839904,-0.578454728390084,-0.623432023902463,-0.672121794992873,-0.724697908467284,-0.781304020860033,-0.842038267930224,-0.906934246636962,-0.975937920434818,-1.04888031202288,-1.12544625675327,-1.20514012948975,-1.2872503718036,-1.37081584402058,-1.4545984456496,-1.53706791031161,-1.61640585398347
-0.431739782091119,-0.463841013024209,-0.498860811883385,-0.536997912839904,-0.578454728390084,-0.623432023902463,-0.672121794992873,-0.724697908467284,-0.781304020860033,-0.842038267930224,-0.906934246636962,-0.975937920434818,-1.04888031202288,-1.12544625675327,-1.20514012948975,-1.2872503718036,-1.37081584402058,-1.4545984456496,-1.53706791031161,-1.61640585398347,-1.69053653953927
-0.463841013024209,-0.498860811883385,-0.536997912839904,-0.578454728390084,-0.623432023902463,-0.672121794992873,-0.724697908467284,-0.781304020860033,-0.842038267930224,-0.906934246636962,-0.975937920434818,-1.04888031202288,-1.12544625675327,-1.20514012948975,-1.2872503718036,-1.37081584402058,-1.4545984456496,-1.53706791031161,-1.61640585398347,-1.69053653953927,-1.75719081056832
-0.498860811883385,-0.536997912839904,-0.578454728390084,-0.623432023902463,-0.672121794992873,-0.724697908467284,-0.781304020860033,-0.842038267930224,-0.906934246636962,-0.975937920434818,-1.04888031202288,-1.12544625675327,-1.20514012948975,-1.2872503718036,-1.37081584402058,-1.4545984456496,-1.53706791031161,-1.61640585398347,-1.69053653953927,-1.75719081056832,-1.81400669183765
-0.536997912839904,-0.578454728390084,-0.623432023902463,-0.672121794992873,-0.724697908467284,-0.781304020860033,-0.842038267930224,-0.906934246636962,-0.975937920434818,-1.04888031202288,-1.12544625675327,-1.20514012948975,-1.2872503718036,-1.37081584402058,-1.4545984456496,-1.53706791031161,-1.61640585398347,-1.69053653953927,-1.75719081056832,-1.81400669183765,-1.85866502409334
-0.578454728390084,-0.623432023902463,-0.672121794992873,-0.724697908467284,-0.781304020860033,-0.842038267930224,-0.906934246636962,-0.975937920434818,-1.04888031202288,-1.12544625675327,-1.20514012948975,-1.2872503718036,-1.37081584402058,-1.4545984456496,-1.53706791031161,-1.61640585398347,-1.69053653953927,-1.75719081056832,-1.81400669183765,-1.85866502409334,-1.88905160450427
-0.623432023902463,-0.672121794992873,-0.724697908467284,-0.781304020860033,-0.842038267930224,-0.906934246636962,-0.975937920434818,-1.04888031202288,-1.12544625675327,-1.20514012948975,-1.2872503718036,-1.37081584402058,-1.4545984456496,-1.53706791031161,-1.61640585398347,-1.69053653953927,-1.75719081056832,-1.81400669183765,-1.85866502409334,-1.88905160450427,-1.90342989056026
-0.672121794992873,-0.724697908467284,-0.781304020860033,-0.842038267930224,-0.906934246636962,-0.975937920434818,-1.04888031202288,-1.12544625675327,-1.20514012948975,-1.2872503718036,-1.37081584402058,-1.4545984456496,-1.53706791031161,-1.61640585398347,-1.69053653953927,-1.75719081056832,-1.81400669183765,-1.85866502409334,-1.88905160450427,-1.90342989056026,-1.90060238876064
-0.724697908467284,-0.781304020860033,-0.842038267930224,-0.906934246636962,-0.975937920434818,-1.04888031202288,-1.12544625675327,-1.20514012948975,-1.2872503718036,-1.37081584402058,-1.4545984456496,-1.53706791031161,-1.61640585398347,-1.69053653953927,-1.75719081056832,-1.81400669183765,-1.85866502409334,-1.88905160450427,-1.90342989056026,-1.90060238876064,-1.88003659869363
-0.781304020860033,-0.842038267930224,-0.906934246636962,-0.975937920434818,-1.04888031202288,-1.12544625675327,-1.20514012948975,-1.2872503718036,-1.37081584402058,-1.4545984456496,-1.53706791031161,-1.61640585398347,-1.69053653953927,-1.75719081056832,-1.81400669183765,-1.85866502409334,-1.88905160450427,-1.90342989056026,-1.90060238876064,-1.88003659869363,-1.84193437015872
-0.842038267930224,-0.906934246636962,-0.975937920434818,-1.04888031202288,-1.12544625675327,-1.20514012948975,-1.2872503718036,-1.37081584402058,-1.4545984456496,-1.53706791031161,-1.61640585398347,-1.69053653953927,-1.75719081056832,-1.81400669183765,-1.85866502409334,-1.88905160450427,-1.90342989056026,-1.90060238876064,-1.88003659869363,-1.84193437015872,-1.78723180525449
-0.906934246636962,-0.975937920434818,-1.04888031202288,-1.12544625675327,-1.20514012948975,-1.2872503718036,-1.37081584402058,-1.4545984456496,-1.53706791031161,-1.61640585398347,-1.69053653953927,-1.75719081056832,-1.81400669183765,-1.85866502409334,-1.88905160450427,-1.90342989056026,-1.90060238876064,-1.88003659869363,-1.84193437015872,-1.78723180525449,-1.71752861967455
-0.975937920434818,-1.04888031202288,-1.12544625675327,-1.20514012948975,-1.2872503718036,-1.37081584402058,-1.4545984456496,-1.53706791031161,-1.61640585398347,-1.69053653953927,-1.75719081056832,-1.81400669183765,-1.85866502409334,-1.88905160450427,-1.90342989056026,-1.90060238876064,-1.88003659869363,-1.84193437015872,-1.78723180525449,-1.71752861967455,-1.63495805658508
-1.04888031202288,-1.12544625675327,-1.20514012948975,-1.2872503718036,-1.37081584402058,-1.4545984456496,-1.53706791031161,-1.61640585398347,-1.69053653953927,-1.75719081056832,-1.81400669183765,-1.85866502409334,-1.88905160450427,-1.90342989056026,-1.90060238876064,-1.88003659869363,-1.84193437015872,-1.78723180525449,-1.71752861967455,-1.63495805658508,-1.54201774235327
-1.12544625675327,-1.20514012948975,-1.2872503718036,-1.37081584402058,-1.4545984456496,-1.53706791031161,-1.61640585398347,-1.69053653953927,-1.75719081056832,-1.81400669183765,-1.85866502409334,-1.88905160450427,-1.90342989056026,-1.90060238876064,-1.88003659869363,-1.84193437015872,-1.78723180525449,-1.71752861967455,-1.63495805658508,-1.54201774235327,-1.44138609100495
-1.20514012948975,-1.2872503718036,-1.37081584402058,-1.4545984456496,-1.53706791031161,-1.61640585398347,-1.69053653953927,-1.75719081056832,-1.81400669183765,-1.85866502409334,-1.88905160450427,-1.90342989056026,-1.90060238876064,-1.88003659869363,-1.84193437015872,-1.78723180525449,-1.71752861967455,-1.63495805658508,-1.54201774235327,-1.44138609100495,-1.33574760138991
-1.2872503718036,-1.37081584402058,-1.4545984456496,-1.53706791031161,-1.61640585398347,-1.69053653953927,-1.75719081056832,-1.81400669183765,-1.85866502409334,-1.88905160450427,-1.90342989056026,-1.90060238876064,-1.88003659869363,-1.84193437015872,-1.78723180525449,-1.71752861967455,-1.63495805658508,-1.54201774235327,-1.44138609100495,-1.33574760138991,-1.22764491194492
-1.37081584402058,-1.4545984456496,-1.53706791031161,-1.61640585398347,-1.69053653953927,-1.75719081056832,-1.81400669183765,-1.85866502409334,-1.88905160450427,-1.90342989056026,-1.90060238876064,-1.88003659869363,-1.84193437015872,-1.78723180525449,-1.71752861967455,-1.63495805658508,-1.54201774235327,-1.44138609100495,-1.33574760138991,-1.22764491194492,-1.11936795093433
-1.4545984456496,-1.53706791031161,-1.61640585398347,-1.69053653953927,-1.75719081056832,-1.81400669183765,-1.85866502409334,-1.88905160450427,-1.90342989056026,-1.90060238876064,-1.88003659869363,-1.84193437015872,-1.78723180525449,-1.71752861967455,-1.63495805658508,-1.54201774235327,-1.44138609100495,-1.33574760138991,-1.22764491194492,-1.11936795093433,-1.01288309858091
-1.53706791031161,-1.61640585398347,-1.69053653953927,-1.75719081056832,-1.81400669183765,-1.85866502409334,-1.88905160450427,-1.90342989056026,-1.90060238876064,-1.88003659869363,-1.84193437015872,-1.78723180525449,-1.71752861967455,-1.63495805658508,-1.54201774235327,-1.44138609100495,-1.33574760138991,-1.22764491194492,-1.11936795093433,-1.01288309858091,-0.909799453192306
-1.61640585398347,-1.69053653953927,-1.75719081056832,-1.81400669183765,-1.85866502409334,-1.88905160450427,-1.90342989056026,-1.90060238876064,-1.88003659869363,-1.84193437015872,-1.78723180525449,-1.71752861967455,-1.63495805658508,-1.54201774235327,-1.44138609100495,-1.33574760138991,-1.22764491194492,-1.11936795093433,-1.01288309858091,-0.909799453192306,-0.811365688233198
-1.69053653953927,-1.75719081056832,-1.81400669183765,-1.85866502409334,-1.88905160450427,-1.90342989056026,-1.90060238876064,-1.88003659869363,-1.84193437015872,-1.78723180525449,-1.71752861967455,-1.63495805658508,-1.54201774235327,-1.44138609100495,-1.33574760138991,-1.22764491194492,-1.11936795093433,-1.01288309858091,-0.909799453192306,-0.811365688233198,-0.718489501647635
-1.75719081056832,-1.81400669183765,-1.85866502409334,-1.88905160450427,-1.90342989056026,-1.90060238876064,-1.88003659869363,-1.84193437015872,-1.78723180525449,-1.71752861967455,-1.63495805658508,-1.54201774235327,-1.44138609100495,-1.33574760138991,-1.22764491194492,-1.11936795093433,-1.01288309858091,-0.909799453192306,-0.811365688233198,-0.718489501647635,-0.631771779421945
-1.81400669183765,-1.85866502409334,-1.88905160450427,-1.90342989056026,-1.90060238876064,-1.88003659869363,-1.84193437015872,-1.78723180525449,-1.71752861967455,-1.63495805658508,-1.54201774235327,-1.44138609100495,-1.33574760138991,-1.22764491194492,-1.11936795093433,-1.01288309858091,-0.909799453192306,-0.811365688233198,-0.718489501647635,-0.631771779421945,-0.551548691436861
-1.85866502409334,-1.88905160450427,-1.90342989056026,-1.90060238876064,-1.88003659869363,-1.84193437015872,-1.78723180525449,-1.71752861967455,-1.63495805658508,-1.54201774235327,-1.44138609100495,-1.33574760138991,-1.22764491194492,-1.11936795093433,-1.01288309858091,-0.909799453192306,-0.811365688233198,-0.718489501647635,-0.631771779421945,-0.551548691436861,-0.477936455774708
-1.88905160450427,-1.90342989056026,-1.90060238876064,-1.88003659869363,-1.84193437015872,-1.78723180525449,-1.71752861967455,-1.63495805658508,-1.54201774235327,-1.44138609100495,-1.33574760138991,-1.22764491194492,-1.11936795093433,-1.01288309858091,-0.909799453192306,-0.811365688233198,-0.718489501647635,-0.631771779421945,-0.551548691436861,-0.477936455774708,-0.410875056768476
-1.90342989056026,-1.90060238876064,-1.88003659869363,-1.84193437015872,-1.78723180525449,-1.71752861967455,-1.63495805658508,-1.54201774235327,-1.44138609100495,-1.33574760138991,-1.22764491194492,-1.11936795093433,-1.01288309858091,-0.909799453192306,-0.811365688233198,-0.718489501647635,-0.631771779421945,-0.551548691436861,-0.477936455774708,-0.410875056768476,-0.350168558171179
-1.90060238876064,-1.88003659869363,-1.84193437015872,-1.78723180525449,-1.71752861967455,-1.63495805658508,-1.54201774235327,-1.44138609100495,-1.33574760138991,-1.22764491194492,-1.11936795093433,-1.01288309858091,-0.909799453192306,-0.811365688233198,-0.718489501647635,-0.631771779421945,-0.551548691436861,-0.477936455774708,-0.410875056768476,-0.350168558171179,-0.295520723142253
-1.88003659869363,-1.84193437015872,-1.78723180525449,-1.71752861967455,-1.63495805658508,-1.54201774235327,-1.44138609100495,-1.33574760138991,-1.22764491194492,-1.11936795093433,-1.01288309858091,-0.909799453192306,-0.811365688233198,-0.718489501647635,-0.631771779421945,-0.551548691436861,-0.477936455774708,-0.410875056768476,-0.350168558171179,-0.295520723142253,-0.246565429672031
-1.84193437015872,-1.78723180525449,-1.71752861967455,-1.63495805658508,-1.54201774235327,-1.44138609100495,-1.33574760138991,-1.22764491194492,-1.11936795093433,-1.01288309858091,-0.909799453192306,-0.811365688233198,-0.718489501647635,-0.631771779421945,-0.551548691436861,-0.477936455774708,-0.410875056768476,-0.350168558171179,-0.295520723142253,-0.246565429672031,-0.202891891019888
-1.78723180525449,-1.71752861967455,-1.63495805658508,-1.54201774235327,-1.44138609100495,-1.33574760138991,-1.22764491194492,-1.11936795093433,-1.01288309858091,-0.909799453192306,-0.811365688233198,-0.718489501647635,-0.631771779421945,-0.551548691436861,-0.477936455774708,-0.410875056768476,-0.350168558171179,-0.295520723142253,-0.246565429672031,-0.202891891019888,-0.164065010004292
-1.71752861967455,-1.63495805658508,-1.54201774235327,-1.44138609100495,-1.33574760138991,-1.22764491194492,-1.11936795093433,-1.01288309858091,-0.909799453192306,-0.811365688233198,-0.718489501647635,-0.631771779421945,-0.551548691436861,-0.477936455774708,-0.410875056768476,-0.350168558171179,-0.295520723142253,-0.246565429672031,-0.202891891019888,-0.164065010004292,-0.12964136800174
-1.63495805658508,-1.54201774235327,-1.44138609100495,-1.33574760138991,-1.22764491194492,-1.11936795093433,-1.01288309858091,-0.909799453192306,-0.811365688233198,-0.718489501647635,-0.631771779421945,-0.551548691436861,-0.477936455774708,-0.410875056768476,-0.350168558171179,-0.295520723142253,-0.246565429672031,-0.202891891019888,-0.164065010004292,-0.12964136800174,-0.099181420877436
